session_page_id,location_id,shared,dummy_mobile,dummy_desktop,shareability,nugget_pvs,prev_subscribe,prev_share_count,prev_pv_count,prev_sessions,avg_pvs_per_prev_session,delta_created,cur_pv_count
5a9cfd7f3acf1d3bea9b7992fc7efe1b,562819ef64fa270028000011,no_shared,0,1,0.013621322,849477,0,0,0,0,0,0,1
b52226f2c35267a4811eea0c55881c44,5623d2cb9d12690021000010,shared,0,0,0.020786813,12373518,0,0,1,1,1,1764,2
56f1b065ef2e2f352eeaa47db22ba933,562819ef64fa270028000011,no_shared,1,0,0.013621322,849477,0,0,5,5,1,7520,1
512999f187aa5124cf42597d8e858c26,54f0cf75303664000c520000,shared,1,0,0.011128668,946115,0,0,1,1,1,613,1
3ece7017eb199ed9ac8adbb5258a26e6,562d50527f5d75001800000d,no_shared,1,0,0.014852318,320960,0,0,61,56,1.089285714,6451,1
956a25b37e2e6e33c263bfc1fe07f6c0,560aaa6533316242b1e20200,no_shared,1,0,0.017013172,1000754,0,1,20,20,1,17210,1
3fbb17a9f05405880447722c4c34bf51,5617e38398f11e00300001bf,shared,0,0,0.039711868,58723,0,0,2,2,1,1827,1
71f4eda5cbb24da543b3db36fcc9de02,562a797d5adc2a002a0000b7,shared,1,0,0.020593716,212492,0,0,84,70,1.2,5064,1
51a92ae818aa41c10c9a236d2d2b5486,5594b648386639002c7a0000,no_shared,1,0,0.012401216,24675,0,1,86,79,1.088607595,4993,1
e4ca0fb5ec9a5113ffcf49858ac7f86a,553e4e18376561001ce70100,no_shared,1,0,0.010080945,377048,0,0,8,8,1,531,1
292052346fe4536c0c2b134b7cbcaed8,547f269e65386500182c0000,no_shared,1,0,0.016098376,34724,1,1,9,5,1.8,801,1
def28ab3ea0aaa1060a0e696c9efac3c,562819ef64fa270028000011,no_shared,1,0,0.013621322,849477,0,0,0,0,0,0,1
84e9129ba42719801b7706e6b1f5f7ec,55bf8255623639001aa30000,shared,0,1,0.026301148,125812,0,4,12,8,1.5,25584,1
b2eed3e0f8bc411d90e01821696dfd1c,562bb53fdc350f00330000d3,shared,1,0,0.011573367,130904,0,0,0,0,0,0,1
759908e33059294d85eca7f3498a0284,562bb53fdc350f00330000d3,shared,0,1,0.011573367,130904,0,2,22,20,1.1,2073,1
09abf8d74682d33ef4066505b3ab2ec8,562f9c841a3da20021000094,shared,1,0,0.012274846,65011,0,4,58,50,1.16,4249,1
b281f35c1c896a2f4664e019b58f3855,562e72e284e4bf001f00017b,shared,1,0,0.016545277,34874,0,1,10,7,1.428571429,826,1
0970a813be531717f62d6a0bb9f81a8a,56167bbf6fd2b9002a000079,no_shared,0,1,0.011068834,11564,0,1,5,4,1.25,243,1
14ddccf90e540a4662599038433e354d,5612d6da48651400340000f8,no_shared,0,1,0.013626881,1051231,0,0,2,1,2,1394,2
58d81a3d6ea7291ff06d48b507f64d49,5612c871b5bb9b002900009e,shared,1,0,0.020838,683079,0,0,0,0,0,0,1
61623c3927f894270a2f9f407e8fd4c6,5612c871b5bb9b002900009e,shared,0,1,0.020838,683079,0,0,0,0,0,0,2
2e892ed090889881b03c7c705ebbfd13,54f0cf75303664000c520000,no_shared,0,0,0.011128668,946115,0,0,1,1,1,4586,1
d619ebe87748abbadc722824056fb268,5612c871b5bb9b002900009e,shared,0,0,0.020838,683079,0,1,41,33,1.242424242,3342,1
7503902f85130c6e1b9175df5536d6fa,55a67989363738002c4a0100,no_shared,1,0,0.018647201,62744,0,0,14,14,1,1775,1
a4975c6c215e8de9f530d73ddbf8f06d,5617d5e96530d40018000117,no_shared,0,1,0.046773933,24736,0,0,0,0,0,0,1
a6f347726687bbadcee54fdd3ece8d68,55a67989363738002c4a0100,no_shared,1,0,0.018647201,62744,0,0,0,0,0,1,1
403b10501a4017bd9dc768a1140d6b3b,560bf3363963320025340100,no_shared,0,1,0.040908463,21707,0,1,79,50,1.58,3600,1
3c336e7e7077ce5fe15f750de2787416,5591a7b9386239001c7a0000,shared,0,1,0.016375898,58867,0,0,0,0,0,0,1
420baa54904114181d472b4d3f6da0bb,55a67989363738002c4a0100,no_shared,1,0,0.018647201,62744,0,0,1,1,1,971,1
8a925ff87f37dd19c5407ea3e89cde7b,55f2fa7b6535360029600100,shared,1,0,0.010164236,310894,0,0,0,0,0,0,1
8e90adad7dc9025d2f0d4eaced1a2bb4,55dddf4f303134001ab50300,no_shared,0,1,0.017215061,23584,0,0,9,9,1,2029,1
9ed31cf420b828908690a32cfabb66f0,55142edb333166000c6f0000,no_shared,1,0,0.010438685,30751,0,0,5,4,1.25,1459,1
ee570e2c05de234152958c236612f9b6,561bc1cc16d6890030000075,no_shared,1,0,0.010291742,398572,0,0,0,0,0,0,1
55afd3697cf9054c1013dceb9f74d326,560e8f643605d300190000c1,shared,1,0,0.018144423,70986,0,0,0,0,0,0,2
2c6e34f5a29462b678ee98feb5db6735,55c91b9c6539370027140100,no_shared,0,1,0.015613429,48612,0,0,0,0,0,0,1
63d578b3afc835d62747eea80f76ee59,561bc1cc16d6890030000075,no_shared,1,0,0.010291742,398572,0,0,16,14,1.142857143,977,1
4e25b718fe9e16d54286717f89aac135,54f0cf75303664000c520000,shared,1,0,0.011128668,946115,0,0,2,2,1,1367,1
369ab438142fab3ec667f28cb2ccced5,55dddf4f303134001ab50300,no_shared,1,0,0.017215061,23584,0,0,1,1,1,330,1
d3fca29268036d8f60aea278487cefb4,5612d6da48651400340000f8,shared,1,0,0.013626881,1051231,0,0,0,0,0,0,1
dd2a49678bb884f741dd7f7325f9129a,5612d6da48651400340000f8,no_shared,0,1,0.013626881,1051231,0,0,68,61,1.114754098,23396,1
065052240582da82b28910cf97f7f8b2,561411b7088a040031000148,no_shared,1,0,0.016479972,1244723,0,0,30,20,1.5,884,2
cb8ff7e63e4090c3ee17fa6114fc706f,5612950f4a51e7001c0000f5,shared,0,1,0.01098327,86131,2,44,141,121,1.165289256,9696,1
d042aa111a2e4372fee79d57cb103ba3,52447bea536304efef00038e,shared,0,1,0.020896215,4307,0,2,5,4,1.25,3507,1
bda8b94e6721bb14ef69e89b9a34bdfc,55a81d13396664002cfc0300,shared,1,0,0.017594171,110889,0,0,10,9,1.111111111,2232,1
901db998f9a74edd6832af40873cac3c,56008587356439000d1c0300,shared,1,0,0.009381018,303272,0,0,12,12,1,14665,1
c3f9d071e536b1c2ee512c5f320584ee,56008587356439000d1c0300,shared,1,0,0.009381018,303272,0,2,8,7,1.142857143,4181,2
628bbbfe86b53183aaf72f6e1a8a391b,55e997f5306539000d700000,no_shared,1,0,0.01161694,43471,0,0,34,33,1.03030303,4684,1
65a13da0ef87cb3a6b1f5f3d225053ee,561c41e452d055001e000030,shared,1,0,0.017387758,323676,0,5,106,95,1.115789474,3957,2
9f8c8ca40801dc76f3f3f4d6062c4443,55f2fa7b6535360029600100,no_shared,1,0,0.010164236,310894,0,0,1,1,1,721,1
7d6c96bd794b97e1f2590995005a6af2,527ad9c0a6688a1503008d0e,shared,1,0,0.018190573,18691,0,0,0,0,0,0,1
fb04337f61b0c4657d792f65f9ec5ad6,5616e99e6530d4001b000039,shared,0,1,0.026859724,65749,0,35,12,6,2,283,2
834985e8667887ab632257d4f19459e2,55b27049303034000c370400,no_shared,0,1,0.009950249,28944,0,0,0,0,0,0,4
5f563974f39cc4c6afc84cefbdb2e09e,55954bc5653264002c050100,shared,1,0,0.015211221,183220,0,0,0,0,0,0,1
14c1554e7b043f2eda4b89cea8b75757,561411b7088a040031000148,no_shared,1,0,0.016479972,1244723,0,0,0,0,0,0,1
ea18585c3daba3f667045952c3c5f581,557d9a8f326137002c130000,shared,1,0,0.025723323,192860,0,1,6,4,1.5,1918,2
0eea933cd57350f7064d3687a7e56975,5616e99e6530d4001b000039,shared,0,1,0.026859724,65749,0,0,2,2,1,2519,1
39c3c863015956cc95f1afd61f4ab832,55f2fa7b6535360029600100,shared,1,0,0.010164236,310894,0,0,3,3,1,1248,1
367fb4ae1e6e6a933d6f4f090c0fc0ff,561ffebc0ed3190021000148,no_shared,1,0,0.012277228,40400,0,0,1,1,1,144,1
157949c8bc17bb5e280e313d51fccc58,561eb2439fa9c1001b000270,shared,1,0,0.00821445,274638,0,0,2,2,1,672,1
e883c535ac0f0e174202f9f297540473,557d9a8f326137002c130000,no_shared,1,0,0.025723323,192860,0,0,8,8,1,1151,1
04e9077b6f0a9f81e8c48af7bf3c40a1,5617d4906530d40030000128,no_shared,1,0,0.012057529,149699,0,0,160,133,1.203007519,6721,1
0b9479b727ae556371a30c0a4b24190e,5627eb175d82660021000015,no_shared,1,0,0.015715472,169769,0,0,4,2,2,159,1
89ff42fbe0e6296de98b85b1753c8d58,54f0cf75303664000c520000,shared,1,0,0.011128668,946115,0,0,37,33,1.121212121,4283,1
9510bc52931a81698a6daf7a017621d4,55bf8255623639001aa30000,shared,1,0,0.026301148,125812,0,0,0,0,0,0,1
dc9f24f7e34d48debd301dc9d92a019e,56008587356439000d1c0300,no_shared,0,0,0.009381018,303272,0,0,0,0,0,0,1
7dd7ab19849ab343342e689640c76f7d,54f0cf75303664000c520000,shared,0,1,0.011128668,946115,0,0,21,16,1.3125,7249,1
4796b04014b1a90f59a49efc34508882,5617e38398f11e00300001bf,shared,0,1,0.039711868,58723,0,0,1,1,1,67,1
522eaa03c9d37ddbea452165c55fa957,55913ebb343363002c050000,shared,1,0,0.01768984,1045685,0,0,0,0,0,0,1
fe0035933e96444d27015b5cdc159e7d,5630da963c3b07001b000098,no_shared,0,1,0.013881426,22332,0,2,468,285,1.642105263,8613,5
01b630322fa5b6fa376233488eff35c0,562f7ad56c1c2b0022000021,no_shared,1,0,0.020795958,161089,0,0,0,0,0,0,1
2a82e6c26cc27a678b3a5f22192d52b9,562e283eeaffeb001b000001,no_shared,1,0,0.014840817,102555,0,0,1,1,1,146,1
39c51ccd85a70d5f6cba8739842c039c,5628fcdff0f75800270000aa,shared,1,0,0.019180265,89102,0,0,2,2,1,2274,1
f206f0581827129a259994a1b5df507b,561c41e452d055001e000030,shared,1,0,0.017387758,323676,0,0,61,57,1.070175439,4801,1
4a79e4acbe0e5be16823b7ef100fc821,539735a9b1a132c5e900003c,shared,0,0,0.022606649,404527,0,2,30,27,1.111111111,218,3
0d8906c177a3be6e2b4352b164830c01,560c83e462356200190c0000,no_shared,1,0,0.015677988,76668,0,0,46,40,1.15,1053,1
4374c4ce30d603efb01b9adb765028a1,54ef857062333000190a0000,no_shared,0,1,<null>,2151,0,0,0,0,0,0,1
2cf3eba3852501861f6fe93adf482680,562d50527f5d75001800000d,no_shared,0,0,0.014852318,320960,0,0,0,0,0,0,1
85996a26e079e3c9e4b6d02b4f506ddd,55e48d49633461000d270100,no_shared,1,0,0.015624936,245377,0,0,52,47,1.106382979,12073,2
cb31b99f0b25ac8ff4f40890fa69caef,5627d9a0de896b001a000215,no_shared,0,1,0.013501518,219679,0,0,10,9,1.111111111,3478,1
9ee23e1b333b644d91e633a48f301bac,562f9dc41a3da2003000009c,no_shared,0,1,0.010622746,30783,0,0,0,0,0,0,3
c762b1f3d704329d9711fa00745c6b67,5625540df3f01f0018000245,shared,0,1,0.020820924,75549,0,0,4,5,0.8,16539,1
3807f9fcb4da9a09a46c38df5111d946,55e9b65463386300255a0100,no_shared,1,0,0.017456934,17357,0,0,2,2,1,652,1
9c6053c3fa3d3749a37f14aecea76b1f,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
c7a449a2775d51e7a6e340ab8730d4e2,560c83e462356200190c0000,shared,0,1,0.015677988,76668,0,0,0,0,0,0,1
1a851ea301706ed6fd9f873af2eeb187,562d50527f5d75001800000d,shared,1,0,0.014852318,320960,0,0,3,3,1,237,1
29b4d58231eeeaba303c5ffad1cdf6e6,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
d4722681bf4dd8a7ebb1c3b14403f4c1,562e72e284e4bf001f00017b,no_shared,1,0,0.016545277,34874,0,0,91,53,1.716981132,8744,7
346f85742a67707183d87760b1ab049d,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
0107123d52191d14c14330f543d10d2a,5625540df3f01f0018000245,no_shared,1,0,0.020820924,75549,0,0,1,1,1,2212,1
d9c4e815a138c3031f3aecb27dcd7765,5632a3224369710018000025,shared,1,0,0.019371072,197924,0,6,49,46,1.065217391,3491,1
f3e9b4574b7fd6337d4d78545287dbbd,5623d2cb9d12690021000010,no_shared,0,0,0.020786813,12373518,0,0,0,0,0,0,1
8c809a04925468f4d9c54f79e1d2d438,5509a069633837002c000000,no_shared,1,0,<null>,580,0,0,2,2,1,5286,1
4d6c27d35467ef3004771c56fa4404ff,51daf9815c02440f7a0062de,shared,0,1,0.020452965,376718,0,1,53,47,1.127659574,18222,1
1f1f358c7326453fcdb766f4c952c3f2,561d5ce04253e600330000ab,no_shared,0,1,0.015852567,430025,0,0,0,0,0,0,1
23f9ffc68a3ff893cd702853af595de3,5630da843c3b07001e00006d,no_shared,0,0,0.020878952,116912,0,0,0,0,0,0,1
844298879baf5e3651927fe34d651493,51daf9815c02440f7a0062de,no_shared,1,0,0.020452965,376718,0,0,0,0,0,0,1
66537914108e295a6394d18e258a4a02,5623d2cb9d12690021000010,no_shared,0,0,0.020786813,12373518,0,0,0,0,0,0,1
77c68b66ede78928dd7bb0a23da8609b,5464b5841e0e5c097b000025,shared,1,0,0.015692389,285425,0,0,1,1,1,322,1
6ca3534f932a7ac4fe409d016911e406,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
2bf0d07ed7bc8f1c8ab548e67e5706a2,51daf9815c02440f7a0062de,no_shared,0,1,0.020452965,376718,0,0,1,1,1,316,1
5111cdc7e5903f019e5486a0fe71e07a,5577785a626562000c8c0300,shared,1,0,0.014960408,159755,0,0,1,1,1,435,1
20384c160e8e4a51f3149dc7c9d3a0be,562a797d5adc2a002a0000b7,shared,1,0,0.020593716,212492,0,0,8,8,1,4104,1
e39ee4cd663364f93c14b0e01b1deaea,5464b5841e0e5c097b000025,no_shared,1,0,0.015692389,285425,0,0,5,5,1,717,1
4a06e816aaba9f5b41f8e2eefc94c1e1,563044fd72e83d0021000010,no_shared,1,0,0.013127938,108928,0,0,37,35,1.057142857,6514,1
d78f9ce05994fca0d79873a50ebbcc4e,561faca8d1de0e001b000035,shared,0,1,0.015315186,188571,0,4,43,25,1.72,6155,11
ddc4e31fbcedb3224e47d2c618ba28aa,546905952427f20ab6000005,no_shared,1,0,0.023622402,332481,0,1,30,25,1.2,3877,1
02453102c052ccd7a2b14bc2465bb4d0,5640de97873b20001e000127,no_shared,1,0,0.009274978,442373,0,0,6,6,1,4611,1
135129f22ab34c3b656298577a0446f5,563cef4c001beb0027000345,no_shared,0,1,0.009062412,959899,0,0,0,0,0,0,1
ae52afc4310b0257a33077d72e2863d4,563cb2b0888761002c00014f,no_shared,1,0,0.017660893,1160417,0,0,0,0,0,90,1
82f9d523b0cd9546706b2cd3eb0a6925,564106baee3509001b000116,shared,0,0,0.007923062,20068,0,0,2,2,1,131,1
174ab8aca0c1e9e60897bd12df7b3269,562933e3258092002700013e,shared,1,0,0.011379412,1290840,0,0,0,0,0,0,1
7f922bc11a78388bce30e7203199274f,561e7c10c11f550021000169,no_shared,1,0,0.019189916,14122,0,0,0,0,0,0,2
13fca02a491fe7adaaf86853db0810d4,563d06b5001beb00300003e6,no_shared,0,1,0.022458978,94706,0,0,0,0,0,0,1
fab3858643c6125f58284e83efa7f222,564212cc360a15001e000159,shared,1,0,0.015786322,1526448,0,0,0,0,0,0,1
0ebb1438be7e30f9f9fc94f8abee6d88,563cb2b0888761002c00014f,no_shared,0,1,0.017660893,1160417,0,0,0,0,0,0,1
d702d9cf4d9a33754c132b52cdc7cafc,5640de97873b20001e000127,shared,0,1,0.009274978,442373,0,0,21,19,1.105263158,6767,1
fa41f9c0f3615092e41f7aeae02a232a,5642563188ba7f002d000318,shared,1,0,0.013376963,277791,0,1,48,46,1.043478261,3240,1
840ab2084f4ff022ca71cf663a396e31,5642563188ba7f002d000318,shared,1,0,0.013376963,277791,0,0,13,12,1.083333333,699,1
f558d6692e9055b74f4d1498b62fcadd,564212cc360a15001e000159,shared,1,0,0.015786322,1526448,0,1,3,4,0.75,132,1
ada745e029027a9d09dcdf1a5963bc3f,564212cc360a15001e000159,shared,0,1,0.015786322,1526448,0,7,56,48,1.166666667,4319,1
0a48574d3f841d1bcfc0e101c5cbe598,564212cc360a15001e000159,shared,0,1,0.015786322,1526448,0,0,0,0,0,0,1
c182dc4c8f7551e3042c83a6b944636d,56437ccc35095a0021000262,no_shared,0,1,0.016257532,781976,1,3,273,160,1.70625,11233,1
480d07c105633aad728a89a89e5ca9af,5637c7c673d8a3001e0000b0,shared,1,0,0.009504478,3004689,0,0,2,2,1,539,1
3451eedb558c88e5e1e603d671e70dd1,564212cc360a15001e000159,no_shared,1,0,0.015786322,1526448,0,0,9,8,1.125,1397,1
bf04359d4119d26f3fb6811c8f346de5,55de2bed396636001ab70000,shared,0,1,0.023225991,613709,0,0,2,2,1,8023,2
87fe7ea1063ff35346ee49dffb3868c4,56437ccc35095a0021000262,shared,0,0,0.016257532,781976,0,0,187,173,1.080924855,5128,1
cc1c861dfd4d5aa5037a7adc9bf03b9f,56437ccc35095a0021000262,no_shared,1,0,0.016257532,781976,0,0,0,0,0,0,1
340f1a9086a73e916d917a7671274915,56437ccc35095a0021000262,shared,1,0,0.016257532,781976,0,0,0,0,0,7,0
9fb77f628264c8168ed350a23ecd61fb,56437ccc35095a0021000262,shared,1,0,0.016257532,781976,0,1,8,8,1,10750,1
09e17387609ecfd0605005f37d58830f,5642c93b35095a00210000be,shared,1,0,0.009646565,49033,0,0,2,2,1,1092,1
9acdd8aadac9c4092f092d26a534bf45,56437ccc35095a0021000262,no_shared,0,1,0.016257532,781976,0,0,0,0,0,0,1
f3fe46522e08db9cf05cac4bad54e744,5531a7f130366300240c0000,no_shared,1,0,0.010967349,27901,0,0,3,3,1,180,1
0df0ae298d779b4cd193a8cced7361e9,56437ccc35095a0021000262,no_shared,0,1,0.016257532,781976,0,13,1105,798,1.384711779,22774,1
b9d6f6803955b3dd7e19154ea01ee480,5434e8b9fc61e2708600000b,shared,0,1,0.011997913,2579532,0,18,30,20,1.5,1965,2
3464a1a0fc29b2d79e32de88648a76a8,563b60c72fa39c002a0000b2,shared,1,0,0.021095779,409371,0,2,76,67,1.134328358,5155,1
63954f57fc5f9e76c42e809ac8fbefb6,5637c7c673d8a3001e0000b0,no_shared,0,1,0.009504478,3004689,0,0,2,2,1,145,1
85ab888bc325b6568e3632c1034e5ebb,56439b1935095a001e00028e,shared,0,1,0.029395064,52832,0,0,0,0,0,0,1
920974c082dce1ee06fe70c2c6bba41b,562933e3258092002700013e,shared,1,0,0.011379412,1290840,0,0,0,0,0,0,1
fdf28151fed816a147645de9b8ae2730,548f150d383639001b460000,no_shared,1,0,0.014956645,602809,0,0,19,18,1.055555556,1514,1
c171c41ea246d4afdca1a7e78ef4ef40,548f150d383639001b460000,no_shared,1,0,0.014956645,602809,0,1,37,35,1.057142857,3059,1
359d7afeeda0514066fe2cd597f35544,548f150d383639001b460000,no_shared,1,0,0.014956645,602809,0,0,0,0,0,0,1
036dd7bd5586bb8325029eeb802ac52c,54d28b513137630019370000,shared,1,0,0.019892735,82040,0,0,1,1,1,3241,1
57896482e8a490ea6dffe683bc01bce8,548f150d383639001b460000,no_shared,1,0,0.014956645,602809,0,0,5,5,1,4025,1
74697745a176d526fadb365a46495196,5644adcf0db0a30033000062,shared,0,1,0.014821048,58228,0,1,1,1,1,605,1
c18a9ff55573b01befc7359152aadac7,5434e8b9fc61e2708600000b,shared,0,0,0.011997913,2579532,0,18,79,52,1.519230769,6768,4
84d8edcc30b2cb4e48c131a5221635ed,548f150d383639001b460000,shared,1,0,0.014956645,602809,0,0,0,0,0,0,1
49932b0033a47e43b4dc8b3d9392f2a5,56008587356439000d1c0300,no_shared,1,0,0.009381018,303272,0,0,4,4,1,3441,1
f91adc7d4521ccb2f9a97c962f8c65c3,564212cc360a15001e000159,no_shared,1,0,0.015786322,1526448,0,0,1,1,1,9904,1
3c15d6e2204b9e1d2fa8b5fd3a8955a6,5639119b56afa00027000129,shared,0,1,0.019634264,109095,0,71,246,171,1.438596491,9165,1
4ef543836d54b8bfd7000df34e4f082b,5639119b56afa00027000129,shared,1,0,0.019634264,109095,0,7,72,63,1.142857143,16374,3
d2ee4d69850aade07279fab189cd003a,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
7a79d576f6f07d0c5d7eab032cbc73dc,546378927f3f05c83200001d,no_shared,0,1,0.014390575,579407,0,0,2,2,1,936,1
4c0131281671ed8426f11bbcabf60162,558d76db346131002cbd0200,shared,1,0,0.018140554,63008,0,0,4,4,1,699,1
f523ac37b9558e42ca8837ba570ca9d4,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
7832eca77490009fa2a5605e91207b7a,558d76db346131002cbd0200,no_shared,1,0,0.018140554,63008,1,3,301,232,1.297413793,15512,1
382ee41fca0f91244b66d16cf815d0f5,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
ed914e6e23d67193ad785dd86aa62a8e,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
36e7aa98ee40947c6cba50874f5657d1,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
36c39d5446c8f35599a6ea05a628dd64,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
1cd77294890c61b1849c39fbeecb55f5,5623d2cb9d12690021000010,no_shared,0,0,0.020786813,12373518,0,0,1,1,1,1844,1
9f044a843d492aa8c97521b0eb7504d7,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
213cdcefdff7466ee2357a555a649a79,5623d2cb9d12690021000010,shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
d8818bd9f15538447831f821728a3fb9,562654720529a4001b0000c1,shared,0,1,0.02040979,12543,0,0,0,0,0,0,1
e68b62733e6ae87f5a02988afdb8617b,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
37d031bfcb700b2725c2bcab93dd9452,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
fe3a3b10f27d745a7201b91d071e8bba,557d9a8f326137002c130000,shared,1,0,0.025723323,192860,0,0,0,0,0,0,1
92d5b73c4c788cd54b46ce62956d4fd3,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,1,1,1,1726,1
8a8187d9982bf3e440ace791c9acd80e,560aaa6533316242b1e20200,no_shared,1,0,0.017013172,1000754,0,0,1,1,1,17,2
978fbdb95051b2b2d5a7aacd3fcb172c,55f2fa7b6535360029600100,shared,1,0,0.010164236,310894,0,0,0,0,0,0,1
0bdd3e1ba2e00d5b822d3daad6edab7c,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,2,2,1,3183,1
45e5479c22b18dbb75320d8e0e59398e,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
20fd769d9fdfaa0cc147735dbf169a76,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
217a0e5311cc1dafc6e08fb2c7cf2f2a,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,0,0,0,0,1
6915ebf0bf5ac7c20a9b4d09dd92863b,5623d2cb9d12690021000010,no_shared,0,0,0.020786813,12373518,0,0,0,0,0,0,1
c4bb5801a96cdeaa37499b4cca0ae568,55efb9dc3831634436250200,shared,1,0,0.034230866,103766,0,0,0,0,0,0,1
b3d580f16c1ad7e082d6252c1a49db7b,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,1,9,9,1,8189,2
4635af67f7df77d560c9e9c07551173e,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
776bee41f539f3d288c69ef52b6a352e,558d973d396163000c810000,no_shared,1,0,0.01143153,873024,0,0,1,1,1,5697,1
1114b63c6a7d704c9310ff9e6cc7e6a8,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,1,48,46,1.043478261,8480,2
0571186a4c69e771162c8796a284706a,56162cdb355f470027000040,no_shared,0,0,0.011443643,141039,0,0,23,22,1.045454545,2750,1
1a47730a584629df8d290ed03e28ea43,558d973d396163000c810000,no_shared,1,0,0.01143153,873024,0,0,2,2,1,2292,1
f71f0be4a9438f4872cb125c71b203e5,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
0df90c74f10108b100ebe65f08f89b94,558d973d396163000c810000,no_shared,0,1,0.01143153,873024,0,1,89,82,1.085365854,11283,1
cce75f199be6192510bca60de9e8d610,5624ffc8533f5900330000aa,no_shared,1,0,0.009295412,106289,0,0,1,1,1,150,1
e10adbc8dd43ebcc7fbaa243958a3f26,55899322623637001cbc0200,shared,1,0,0.018459186,116419,0,0,0,0,0,1094,1
d2a4655422f252dee5bae9922d820c51,559abc79386530000cd80200,no_shared,1,0,0.012973354,204419,0,0,0,0,0,0,1
520242a270131890393a35a82f0810d8,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,1,9,311,214,1.453271028,13726,3
a0f31668b412968a7b000b415ebfe227,5623d2cb9d12690021000010,shared,1,0,0.020786813,12373518,0,0,0,0,0,0,1
4bc93d56fec0493b9eddf19bed5aa56e,5623d2cb9d12690021000010,no_shared,1,0,0.020786813,12373518,0,0,1,1,1,3226,6
b2e10dd5dbe6d3e804cb45c94adc4783,56008587356439000d1c0300,no_shared,0,1,0.009381018,303272,0,0,0,0,0,0,1
72398a442c811af61356e77f7c82ba81,56254e07533f59001b000274,shared,1,0,0.015340974,333486,0,0,9,9,1,2556,1
2367b949674333d23c2aae95811872b7,55efb9dc3831634436250200,no_shared,1,0,0.034230866,103766,0,0,1,1,1,95,1
f44d0ce823ae5751d352018a644a708d,5623d2cb9d12690021000010,no_shared,0,1,0.020786813,12373518,0,0,7,4,1.75,190,2
8c755af8f301d0226ede07a6a49c665a,56253d01f3f01f002d000204,shared,0,0,0.008684767,230864,1,1,10,8,1.25,6879,2
224eccd8e4c5876b46625792776a0ecb,55b6663d643731000c200200,no_shared,0,0,0.013102163,17707,0,0,15,15,1,543,1
df9728715a9acf064e8372907b1731b3,5612fb96b4d993003400002b,no_shared,1,0,0.022752554,332622,0,0,13,6,2.166666667,220,1
82ec67da88a65820559c749719b49395,5612d6da48651400340000f8,no_shared,1,0,0.013626881,1051231,0,0,0,0,0,0,1
4ffc3761373ab6f399f757df8f1cde29,5612d6da48651400340000f8,no_shared,1,0,0.013626881,1051231,0,0,0,0,0,0,1
bbb9595342650cf80fd27f1eb20999ec,5421c0a8ac4191d1910000e6,shared,1,0,0.028683181,2301,0,0,0,0,0,0,1
80feedae0776b934fbfbc22728acc688,55bb9a2e326562001a0e0000,no_shared,1,0,0.015428155,211302,0,0,1,1,1,13564,1
f6976b8519399c0d2401858031daca2c,5617ec9398f11e001b0001ba,no_shared,1,0,0.018061487,54093,0,0,7,7,1,5646,1
a53c13b4c6a09952395664fbed20e132,561411b7088a040031000148,shared,1,0,0.016479972,1244723,0,0,0,0,0,13,0
24923116d896ef9f5916a5f6430078e0,55562edc656439000c670200,no_shared,0,0,0.025102016,8087,0,0,1,1,1,3787,1
18bb27354eef1e5b2d737647a378bf18,5617d5e96530d40018000117,shared,1,0,0.046773933,24736,0,0,2,2,1,2581,1
